ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x17e4d,CUS_0xc3ce,April,a Maxwella,53,767-68-3847,_______,18995.115,1399.9262500000002,5,3,684,3,"Student Loan, Debt Consolidation Loan, and Credit-Builder Loan",7,3,4.86,3.0,Good,1077.49,26.49625039671552,27 Years and 6 Months,No,44.17938530222776,57.17867997047117,!@9#%8,318.63455972730117,1
0x24402,CUS_0x86fb,January,Zeidlerk,26,467-36-0457,Scientist,48725.58,3845.465,10,10,16,6,"Auto Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",22,10,7.09,12.0,Standard,2029.67,39.88038676301593,15 Years and 4 Months,NM,218.4816508239444,247.4945157284634,Low_spent_Large_value_payments,188.57033344759228,-1
0x16e5f,CUS_0x6abf,June,David Ingramq,33,474-00-9682,Accountant,14021.495,1077.4579166666667,7,5,16,2,"Debt Consolidation Loan, and Payday Loan",25,17,11.19,11.0,Standard,263.51,28.525113272418015,13 Years and 3 Months,Yes,13.546538417288916,63.970719312342304,Low_spent_Large_value_payments,300.2285339370355,0
0xd842,CUS_0x3d10,January,Barghinie,44,318-77-7985,Manager,82346.16,6928.18,6,9,18,7,"Payday Loan, Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Personal Loan",52,24,0.6699999999999999,10.0,Bad,2341.16,26.198391901227065,6 Years and 5 Months,Yes,390.7054359043153,275.6997989611097,High_spent_Medium_value_payments,276.412765134575,0
0x19791,CUS_0x307e,April,Ashley Lauc,40,425-36-5909,_______,46485.27,3874.7725000000014,9,6,29,7,"Payday Loan, Home Equity Loan, Student Loan, Not Specified, Payday Loan, Auto Loan, and Personal Loan",26,23,3.69,11.0,Bad,3371.08,26.79746682404546,10 Years and 4 Months,Yes,223.02200673295857,377.2823700661856,Low_spent_Small_value_payments,77.17287320085592,-1
0x1e08c,CUS_0x9819,March,Ferreiras,46,284-59-0994,Journalist,24363.78,1792.3149999999996,3,3,19,2,"Not Specified, and Home Equity Loan",8,16,15.79,4.0,Standard,242.11,29.129766347003606,32 Years and 0 Months,Yes,32.81755487202516,70.40657761623714,Low_spent_Small_value_payments,366.0073675117377,0
0x2bde,CUS_0x8831,May,Paulr,43,728-18-0682,Media_Manager,11646.19,819.5158333333335,6,3,14,2,"Debt Consolidation Loan, and Home Equity Loan",18,20,9.33,6.0,Standard,847.88,30.16478206528016,18 Years and 6 Months,Yes,10.050598071862217,10.296281409168015,!@9#%8,301.6047038523032,1
0x287a,CUS_0x683,January,LaCaprad,37,#F%$D@*&8,Media_Manager,13603.41,863.6175000000002,6,39,16,6,"Student Loan, Personal Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",25,18,19.91,5.0,Standard,45.82,24.18736416414676,19 Years and 5 Months,Yes,53.76195802586103,39.8011436635521,!@9#%8,282.7986483105869,0
0x161f3,CUS_0x2d3e,June,Niklas Pollardw,43,771-64-8544,Architect,68214.9,5660.575,6,5,7,2,"Not Specified, and Personal Loan",30,12,16.22,6.0,Standard,978.49,33.14713728189007,28 Years and 0 Months,Yes,59.13169477949359,67.90187095855114,High_spent_Large_value_payments,679.0239342619552,0
0xd5f6,CUS_0x628,January,Prodhann,43,350-60-2048,Mechanic,17889.405,1244.7837499999996,1,1,4,4,"Credit-Builder Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",6,5,0.93,3.0,Good,1035.28,23.74543639472877,27 Years and 4 Months,No,52669.0,81.54770927691196,Low_spent_Small_value_payments,275.5921632997381,1
0x14e92,CUS_0x7ba9,January,Strupczewskip,24,989-07-3770,Manager,52462.42_,4315.868333333333,4,3,16,3,"Student Loan, Home Equity Loan, and Student Loan",11,11,9.87,3.0,Standard,778.66,36.050606601898,20 Years and 1 Months,Yes,79.05169510067955,52.71109016959549,High_spent_Medium_value_payments,549.8240480630582,0
0xf3d4,CUS_0x5a6b,March,Charmiant,40,567-66-4662,Architect,24004.5,1935.375,4,3,14,5,"Home Equity Loan, Not Specified, Mortgage Loan, Payday Loan, and Payday Loan",13,17,12.3,10.0,Standard,1215.0,26.74781276704885,17 Years and 11 Months,Yes,56.36501610967146,69.72116732527918,High_spent_Medium_value_payments,317.45131656504935,0
0x1b82e,CUS_0xc62a,January,Stempelv,37,320-50-8109,Entrepreneur,70088.36,6090.696666666668,6,7,21,9,"Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, and Personal Loan",56,15,23.6,7.0,Bad,4670.21,27.0025032953779,13 Years and 10 Months,Yes,413.3316484062496,108.2329886557321,High_spent_Medium_value_payments,337.505029604685,-1
0xe5c6,CUS_0x1d2c,May,Alister Bulln,42,281-15-6845,Architect,118636.88,9865.406666666668,8,6,9,1,Auto Loan,23,16,11.94,4.0,Standard,1097.71,39.691368363198826,20 Years and 7 Months,Yes,86.54293080681103,329.0014057527793,High_spent_Medium_value_payments,820.9963301070766,-1
0x1221b,CUS_0x4ef6,June,Danx,39,164-29-1651,Scientist,31372.54,2741.3783333333336,8,6,28,7,"Auto Loan, Debt Consolidation Loan, Student Loan, Student Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",23,18,18.82,11.0,Bad,3231.08,35.45644593850852,2 Years and 3 Months,Yes,121.95980107471676,118.43917025898928,Low_spent_Small_value_payments,323.7388619996274,-1
0x114e0,CUS_0x340e,March,Annx,39,460-11-1786,_______,106119.68,9128.306666666664,3,5,18,3,"Auto Loan, Student Loan, and Mortgage Loan",8,14,19.95,5.0,Standard,336.54,32.816026460818804,15 Years and 3 Months,Yes,256.32974338951124,495.6727093255622,Low_spent_Medium_value_payments,440.82821395159317,0
0x109ed,CUS_0x3913,August,Garethu,28,#F%$D@*&8,Writer,101203.0,8675.583333333334,8,4,6,4,"Not Specified, Payday Loan, Credit-Builder Loan, and Mortgage Loan",25,13,3.08,1.0,_,598.94,23.33954316479021,24 Years and 6 Months,No,278.90732038137963,593.9078880114765,!@9#%8,274.7431249404773,0
0x3374,CUS_0xb057,March,Francesca Piscioneric,48,046-76-3154,Scientist,31557.73,2877.810833333333,0,5,6,2_,"Student Loan, and Auto Loan",10,12,0.55,1.0,Good,1323.96,27.40099122821709,23 Years and 10 Months,No,28.793688487099576,106.94951759089892,High_spent_Small_value_payments,412.03787725533476,0
0x1b8e4,CUS_0x6f0f,March,Joseph Axs,35,071-03-6872,Mechanic,35076.16,3166.013333333334,2,5,7,1,Personal Loan,15,6,5.97,3.0,Good,487.26,26.753106437687983,18 Years and 7 Months,No,17.806807688694942,165.86531616322154,Low_spent_Large_value_payments,402.9292094814169,0
0x4299,CUS_0x24bb,April,Catherineu,27,855-99-6125,Developer,25795.97,1932.664166666667,3,5,10,2,"Mortgage Loan, and Mortgage Loan",13,15,11.66,1.0,Standard,642.22,30.581487573839308,24 Years and 4 Months,Yes,35.92761913091166,38.266880493953956,High_spent_Small_value_payments,379.07191704180116,0
0x10525,CUS_0x3fee,August,Edward Krudyn,25,#F%$D@*&8,Media_Manager,87095.61,7063.9675,0,670,7,3,"Credit-Builder Loan, Student Loan, and Payday Loan",9,9,-0.23000000000000045,4.0,Good,1005.15,34.0815419965936,33 Years and 4 Months,No,158.70988572841063,81.2430713738157,High_spent_Large_value_payments,706.4437928977736,1
0x251f3,CUS_0x5587,June,Freifeldl,36,467-31-3749,Lawyer,38681.04,3309.42,7,7,15,7,"Personal Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",47,18,7.06,7.0,_,3442.38,29.328373571664383,8 Years and 7 Months,Yes,188.32017093768195,86.02818253035906,High_spent_Medium_value_payments,306.593646531959,-1
0xe761,CUS_0x4314,August,Steve Slaterp,43,088-74-9171,Writer,80562.56,6587.546666666666,4,3,7,3,"Auto Loan, Personal Loan, and Personal Loan",5,1673,0.79,5.0,Good,88.98,38.51275743819623,31 Years and 11 Months,No,136.88695375977477,247.617286935712,High_spent_Medium_value_payments,524.25042597118,0
0x7670,CUS_0x78d,March,Rick Rothackerf,33,209-53-3717,Doctor,35372.4,2671.7000000000007,1,6,5,3,"Personal Loan, Home Equity Loan, and Payday Loan",1,5,10.2,1.0,_,564.79,33.33385005580774,29 Years and 7 Months,No,63.39018115962452,59.401301354522346,High_spent_Large_value_payments,384.3785174858532,1
0x203ac,CUS_0x29a3,July,Taylorl,39,943-64-5028,Accountant,15734.68,1017.1568876730324,8,7,26,7,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",46,23,23.82,12.0,Bad,4060.73,25.70676496301005,3 Years and 8 Months,Yes,104.49008790611832,42.35589674235627,Low_spent_Medium_value_payments,250.3427943451596,0
0x3ceb,CUS_0x6ec9,February,Kevin Yaom,19,941-59-4410,Mechanic,41812.32,3637.36,9,9,33,3,"Personal Loan, Payday Loan, and Home Equity Loan",53,11_,15.67,9.0,_,2517.83,37.14746968375951,11 Years and 2 Months,Yes,32853.0,69.31904466734794,High_spent_Medium_value_payments,476.0061831708435,0
0x77c5,CUS_0xc497,August,Huw Jonesj,14,#F%$D@*&8,Lawyer,55663.65,4420.6375,5,5,29,7,"Personal Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Debt Consolidation Loan",17,10,12.09,16.0,Standard,1883.61,40.559030181479656,15 Years and 8 Months,Yes,168.92369729412053,180.393734244374,High_spent_Medium_value_payments,342.7463184615055,-1
0x5661,CUS_0x8e5,April,Kyriakidouz,44,454-53-0773,Musician,7012.31,577.3591666666667,8,6,20,5,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, and Student Loan",34,24,4.64,10.0,_,4784.12,37.82925750664525,9 Years and 4 Months,NM,20.58222058783164,0.0,High_spent_Large_value_payments,271.5478582181221,0
0x241f3,CUS_0x7916,February,Sarahr,25,614-99-4488,Teacher,17628.0,1625.0,7,4,18,6,"Mortgage Loan, Personal Loan, Mortgage Loan, Not Specified, Student Loan, and Home Equity Loan",5,20,18.2,7.0,Standard,1443.38,35.7167694114871,17 Years and 6 Months,Yes,79.65160692884068,210.83218821331525,Low_spent_Small_value_payments,162.01620485784406,0
0x1e72b,CUS_0x3bd6,June,Mutikanid,2373_,820-00-0531,Media_Manager,28151.81_,2152.9841666666666,5,5,6,3,"Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",14,22,12.07,6.0,_,1327.69,29.660261526314464,7 Years and 6 Months,NM,64.50670414051402,49.97076196111576,High_spent_Medium_value_payments,350.82095056503687,0
0x1080b,CUS_0xa1cb,June,Julienz,49,#F%$D@*&8,Musician,43090.57,3787.880833333333,3,4,8,1_,Mortgage Loan,1,10,5.55,4.0,Good,1128.23,39.82779912623938,33 Years and 1 Months,No,34.76528018578715,265.85586898889807,Low_spent_Large_value_payments,348.16693415864813,0
0x1dec8,CUS_0x62cf,July,Tomd,43,619-24-8737,_______,19399.32,1680.61,10,7,27,7,"Debt Consolidation Loan, Personal Loan, Personal Loan, Payday Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",36,18,6.04,13.0,Bad,2443.94,25.006711991461163,11 Years and 8 Months,Yes,98.0477170097603,61.57845295257263,Low_spent_Large_value_payments,278.4348300376671,-1
0x15e3f,CUS_0xa6d5,June,Azharx,27,360-00-8751,Accountant,20762.97,1651.2475000000004,8,10,23,5,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",55,14,11.9,10.0,_,1671.15,38.153922441023866,16 Years and 8 Months,Yes,75.4912701155931,33.078998936119234,High_spent_Medium_value_payments,306.55448094828773,-1
0x15e9d,CUS_0x7303,April,Lawrence Whitep,17,#F%$D@*&8,Media_Manager,60335.25,5120.9375,9,9,15,2,"Home Equity Loan, and Not Specified",44,13,11.04,7.0,Bad,1814.22,35.37948720639003,16 Years and 11 Months,NM,92.4254713823744,563.1874751151832,Low_spent_Small_value_payments,146.48080350244237,0
0x12c73,CUS_0x932a,February,Skariachanq,30,519-83-5940,Writer,18431.53,1401.960833333333,6,8,26,7_,"Personal Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Not Specified, and Payday Loan",40,19,26.5,10.0,_,4736.0,26.852257130214024,3 Years and 4 Months,NM,66.75391778035336,83.70293992465,Low_spent_Large_value_payments,259.73922562832996,0
0xb9ab,CUS_0x16fd,June,Padraic Halpinn,34,953-21-5076,Architect,10227.53,987.2941666666668,9,6,22,-100,"Payday Loan, Mortgage Loan, Auto Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",27,20,2.38,8.0,Bad,1610.77,30.23687578458708,8 Years and 2 Months,Yes,42.27073229372549,89.41511844048473,Low_spent_Medium_value_payments,247.0435659324565,-1
0x1de5c,CUS_0xae15,July,Taro Fuseu,43,181-18-0854,Lawyer,30564.96,2263.08,7,6,9,1,Debt Consolidation Loan,10,8,-5.38,0.0,Standard,1142.05,31.319204931556147,24 Years and 2 Months,No,13.607219556636853,257.6898852385397,Low_spent_Small_value_payments,245.0108952048234,0
0x24ada,CUS_0x9f5c,January,Jonathan Gouldj,26,789-40-9271,Manager,60584.76,5124.730000000001,8,5,24,5,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Personal Loan",38,19,15.52,9.0,Standard,2428.62,31.58513995426893,8 Years and 10 Months,Yes,189.14700999866704,176.23162972968902,Low_spent_Medium_value_payments,427.094360271644,-1
0xce5e,CUS_0x6f55,January,Leongr,53,923-48-1651,Writer,18579.36,1298.28,0,4,2,2,"Home Equity Loan, and Student Loan",4,8,15.14,1.0,Good,1329.98,25.9224910832818,29 Years and 3 Months,No,16.17485724568162,71.377799742457,Low_spent_Medium_value_payments,322.27534301186137,-1
0x12dd5,CUS_0x150d,August,Costa Markl,38,868-87-6401,Writer,40085.46,3455.455,6,6,18,5,"Auto Loan, Student Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",45,12,8.97,12.0,Bad,2343.0,24.661418399765854,18 Years and 11 Months,Yes,142.1126209131704,215.538711452974,Low_spent_Small_value_payments,277.8941676338557,-1
0x87f7,CUS_0x8bd4,February,en Klaymanr,55,652-47-0987,Mechanic,106251.21,8805.2675,0,4,7,3,"Mortgage Loan, Payday Loan, and Not Specified",11,2,9.39,1.0,Good,513.1,31.18550372137312,28 Years and 5 Months,No,245.5260120704542,96.23096560730866,High_spent_Large_value_payments,778.7697723222369,0
0x14e07,CUS_0x8d95,June,Azharn,31,#F%$D@*&8,_______,84169.92,7221.16,5,6,18,1,Mortgage Loan,23,10,19.0,3.0,_,617.14,30.379733839916263,29 Years and 6 Months,Yes,38.43795518519901,146.0121248240959,High_spent_Large_value_payments,777.6659199907051,0
0xb24f,CUS_0x4669,June,Stollj,44,023-38-3760,Architect,106271.13,8663.9275,4,7,13,2,"Not Specified, and Auto Loan",17,14,1.62,3.0,Standard,492.06,37.78496974308943,21 Years and 4 Months,No,126.93060816600578,750.2304294227989,Low_spent_Small_value_payments,279.2317124111953,0
0xfd2d,CUS_0xc282,August,Edwin Chanb,17,092-89-2578,Musician,18980.76,1749.7299999999998,7,5,15,7,"Not Specified, Not Specified, Personal Loan, Not Specified, Personal Loan, Debt Consolidation Loan, and Mortgage Loan",38,19,16.86,7.0,_,4561.34,37.520736960421424,0 Years and 11 Months,Yes,102.98964238186709,63.90731408635543,High_spent_Small_value_payments,268.0760435317775,-1
0x3e25,CUS_0x6f31,April,Ryand,42,970-95-8076,_______,20460.96,1655.08,10,8,31,5,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",58,18,27.98,11.0,_,3580.71,26.25511692204634,10 Years and 7 Months,Yes,57.97780813601928,169.8723096007229,Low_spent_Small_value_payments,227.65788226325782,0
0xa28f,CUS_0x54d7,June,Paritoshe,37,052-22-1460,Architect,119889.75,10174.8125,1,3,6,1,Payday Loan,14,1,_,2.0,Good,489.86,40.20379523011977,16 Years and 10 Months,No,71.19272656863383,408.70385682220007,Low_spent_Medium_value_payments,817.5846666091661,1
0xb63f,CUS_0x880b,June,Jones Lisag,21,#F%$D@*&8,Writer,7830.03_,775.5024999999998,8,7,30,5,"Payday Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",39,23,0.92,10.0,Bad,1255.57,37.78094916024494,5 Years and 9 Months,Yes,31.59359990927999,35.66699526895935,Low_spent_Small_value_payments,300.2896548217607,-1
0x16dee,CUS_0x7d05,January,Orann,31_,877-25-6063,Scientist,20986.9,1953.908333333333,10,7,16,7,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Personal Loan",48,17,17.61,12.0,Standard,2523.34,24.087778708735428,15 Years and 8 Months,Yes,109.49677416270502,196.3578349189376,Low_spent_Small_value_payments,179.53622425169073,-1
0x1b2aa,CUS_0x8bfe,May,Soham Chatterjeeg,23,025-77-6599,Engineer,19016.29,1648.9515759717456,5,5,5,1,Personal Loan,18,1,11.42,5.0,Good,714.53,33.80493230830664,21 Years and 6 Months,No,133.4318971099418,217.39229494827202,!@9#%8,239.084148636707,-1
0xa854,CUS_0x9c1f,July,Kaori Kanekoc,28,818-95-8183,Teacher,55378.41,4665.8675,6,9,17,9,"Mortgage Loan, Payday Loan, Payday Loan, Personal Loan, Student Loan, Auto Loan, Mortgage Loan, Mortgage Loan, and Auto Loan",29,20_,1.53,16.0,Bad,3911.65,36.33147471282372,4 Years and 7 Months,Yes,320.45108777105025,240.47041518051643,High_spent_Small_value_payments,165.66524704843334,-1
0x9a34,CUS_0x488b,March,Halsh,25,#F%$D@*&8,Engineer,39560.62,3247.7183333333337,6,10,29,7,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",18,19,6.66,9.0,_,1513.0,35.43846122031059,19 Years and 7 Months,Yes,189.0428085190761,122.39697428971563,High_spent_Medium_value_payments,263.3320505245417,-1
0x24914,CUS_0x703d,March,Ransdell Piersong,23,186-69-3042,Writer,28742.57,2559.214166666666,8,6,6,3,"Personal Loan, Debt Consolidation Loan, and Payday Loan",28,20,9.63,4.0,_,666.08,36.19753437834518,27 Years and 0 Months,No,47.96401314381475,62.245769821701344,High_spent_Large_value_payments,385.71163370115056,0
0x2521f,CUS_0x2f69,February,Papadimasd,41,299-25-6374,Media_Manager,16675.28,1451.6066666666666,6,5,16,3,"Home Equity Loan, Personal Loan, and Personal Loan",10,7,12.71,8.0,Standard,1127.98,32.911587191902115,25 Years and 10 Months,NM,32.24283675961635,155.2788299474816,Low_spent_Small_value_payments,247.63899995956868,0
0x2042e,CUS_0x91c8,May,Silviao,23,616-81-8118,Mechanic,15710.555,1290.2129166666666,4,5,2740,4,"Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",18,17,2.58,0.0,Standard,442.17,33.4627881587051,24 Years and 5 Months,No,26.492123005335547,32.311613656792204,Low_spent_Large_value_payments,340.2175550045389,0
0x12500,CUS_0xc249,March,Carolinem,54,#F%$D@*&8,Doctor,24057.73,2279.810833333333,3,7,13,3_,"Home Equity Loan, Not Specified, and Home Equity Loan",8,15,10.73,1.0,Standard,633.61,27.07444855470942,19 Years and 7 Months,No,50.04247097084885,148.9143769285472,Low_spent_Small_value_payments,319.0242354339373,0
0x1e61,CUS_0x9536,August,Sabar,41,782-09-5812,Manager,112362.76,9279.563333333334,4,4,5,4,"Payday Loan, Personal Loan, Payday Loan, and Mortgage Loan",25,20,5.86,2.0,Standard,1358.65,41.12672063145665,23 Years and 9 Months,No,236.27765779486907,119.96178536493609,High_spent_Large_value_payments,811.7168901735283,0
0x19d1c,CUS_0x5fdb,July,Sakari Suoninenz,15,859-09-6348,Musician,43171.59,3812.6325,7,696,22,6,"Not Specified, Not Specified, Home Equity Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",38,17,8.52,7.0,Bad,2028.14,28.508847653227768,16 Years and 2 Months,Yes,158.1349646887396,306.61876208409217,Low_spent_Large_value_payments,186.5095232271682,0
0x1ac4b,CUS_0x3e9a,June,Saphira,27,902-99-8509,Architect,43704.55,3481.0458333333336,4,5,10,3,"Credit-Builder Loan, Auto Loan, and Personal Loan",7,7,6.39,0.0,Good,737.37,35.21588636261213,27 Years and 6 Months,No,81.48397729751045,72.63056851833957,High_spent_Large_value_payments,433.9900375174833,1
0x183fb,CUS_0xb46b,June,Marwa Awadb,34,686-19-5711,Entrepreneur,17831.05,1382.9208333333331,6,5,16,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",18,18,16.4,6.0,Standard,1691.54,31.756927876307326,7 Years and 0 Months,Yes,42.79300359918047,78.96196417194348,!@9#%8,306.53711556220935,-1
0xdd7d,CUS_0xa0cd,August,Jasonb,50,870-09-1756,Mechanic,21209.33,1749.444166666667,7,7,8,-100,Credit-Builder Loan,30,12,18.7,7.0,Standard,138.94,24.61711510456771,24 Years and 9 Months,NM,17.303508891205805,87.5583238211089,Low_spent_Large_value_payments,340.082583954352,0
0x209a7,CUS_0x1eae,February,Golubkoval,47,403-63-5439,Mechanic,21421.73,1689.144166666667,5,3,17,4,"Mortgage Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",12,10,9.11,4.0,Standard,1378.89,26.601442205758023,21 Years and 8 Months,No,47.62902007953036,158.28670608142932,Low_spent_Large_value_payments,232.998690505707,0
0x6fcd,CUS_0x455e,August,Dowsettx,44,297-53-4131,Teacher,21759.54,1693.295,3,4,11,1,Auto Loan,17,16,9.1,2.0,Standard,1218.27,34.79182152697179,23 Years and 11 Months,No,10.444343622745256,143.5966922708769,Low_spent_Large_value_payments,285.28846410637783,-1
0x257ac,CUS_0x9038,July,Annab,54,457-44-5854,Engineer,33132.94,2478.078333333333,6,6,3085,3,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",23,12,0.61,2.0,_,795.69,34.71480625600855,21 Years and 4 Months,NM,81.78093560227401,__10000__,Low_spent_Medium_value_payments,217.72105738264682,0
